referrer,views_total,views_unique
pigeons.run,74,7
DuckDuckGo,44,1
Google,33,9
github.com,29,6
arxiv.org,18,1
stat.ubc.ca,4,3
quire.io,4,2
t.co,2,2
saifsyed.com,2,2
pretalx.com,1,1
