time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-19 00:00:00+00:00,330,38,2,2
2026-06-20 00:00:00+00:00,56,16,0,0
2026-06-21 00:00:00+00:00,65,17,15,1
2026-06-22 00:00:00+00:00,55,18,126,12
2026-06-23 00:00:00+00:00,201,33,8,4
2026-06-24 00:00:00+00:00,52,20,0,0
2026-06-25 00:00:00+00:00,53,26,7,7
2026-06-26 00:00:00+00:00,38,21,8,6
2026-06-27 00:00:00+00:00,20,12,9,9
2026-06-28 00:00:00+00:00,34,22,12,2
2026-06-29 00:00:00+00:00,23,14,16,9
2026-06-30 00:00:00+00:00,26,13,33,17
2026-07-01 00:00:00+00:00,11,7,8,5
2026-07-02 00:00:00+00:00,85,18,19,6
