time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-13 00:00:00+00:00,6,4,16,6
2024-12-14 00:00:00+00:00,47,4,23,2
2024-12-15 00:00:00+00:00,3,1,7,2
2024-12-16 00:00:00+00:00,23,4,26,6
2024-12-17 00:00:00+00:00,13,3,17,3
2024-12-18 00:00:00+00:00,15,4,36,5
2024-12-19 00:00:00+00:00,34,4,91,4
2024-12-20 00:00:00+00:00,34,4,24,8
2024-12-21 00:00:00+00:00,29,3,8,3
2024-12-22 00:00:00+00:00,40,5,4,3
2024-12-23 00:00:00+00:00,3,3,6,5
2024-12-24 00:00:00+00:00,1,1,4,4
2024-12-25 00:00:00+00:00,3,2,1,1
