referrer,views_total,views_unique
Google,83,15
pigeons.run,18,4
github.com,16,5
com.google.android.gm,7,3
Bing,4,2
DuckDuckGo,2,1
juliapackages.com,1,1
astrozot.github.io,1,1
mail.google.com,1,1
juliadecisionfocusedlearning.github.io,1,1
