url_path,views_total,views_unique
/Julia-Tempering/Pigeons.jl,99,54
/Julia-Tempering/Pigeons.jl/issues,25,6
/Julia-Tempering/Pigeons.jl/pulls,17,7
/Julia-Tempering/Pigeons.jl/branches/all,13,2
/Julia-Tempering/Pigeons.jl/branches,12,4
/Julia-Tempering/Pigeons.jl/tree/manifold,12,1
/Julia-Tempering/Pigeons.jl/tree/main/src,9,8
/Julia-Tempering/Pigeons.jl/tree/main/examples,6,5
/Julia-Tempering/Pigeons.jl/blob/main/Project.toml,6,3
/Julia-Tempering/Pigeons.jl/blob/main/examples/ising.jl,6,3
