referrer,views_total,views_unique
Google,93,21
pigeons.run,26,5
nikola-sur.netlify.app,26,2
github.com,17,4
com.google.android.gm,4,2
discourse.julialang.org,4,2
ecosia.org,3,1
upwork.com,3,1
stat.ubc.ca,2,2
DuckDuckGo,1,1
