referrer,views_total,views_unique
julia-tempering.github.io,85,8
github.com,64,9
Google,43,10
com.google.android.gm,18,3
l.messenger.com,7,1
mail.google.com,2,1
pretalx.com,1,1
stat.ubc.ca,1,1
l.facebook.com,1,1
Bing,1,1
