referrer,views_total,views_unique
julia-tempering.github.io,91,3
Google,28,10
github.com,18,7
pigeons.run,9,2
stat.ubc.ca,2,2
pretalx.com,1,1
Bing,1,1
nikola-sur.netlify.app,1,1
com.google.android.gm,1,1
linkedin.com,1,1
