referrer,views_total,views_unique
pigeons.run,52,9
Google,43,18
github.com,22,6
nikola-sur.netlify.app,3,2
Bing,3,1
stat.ubc.ca,2,2
juliaregistries.github.io,1,1
saifsyed.com,1,1
