referrer,views_total,views_unique
Google,204,19
Bing,32,3
github.com,31,5
pigeons.run,20,5
DuckDuckGo,4,2
com.google.android.gm,4,1
stat.ubc.ca,2,2
trevorcampbell.me,2,1
pretalx.com,1,1
astrozot.github.io,1,1
