referrer,views_total,views_unique
Google,109,27
pigeons.run,47,9
github.com,22,4
chatgpt.com,14,1
qwant.com,4,4
stat.ubc.ca,4,2
DuckDuckGo,2,1
ptiede.github.io,2,1
keep.google.com,2,1
juliaregistries.github.io,1,1
