url_path,views_total,views_unique
/Julia-Tempering/Pigeons.jl,73,32
/Julia-Tempering/Pigeons.jl/pulls,32,7
/Julia-Tempering/Pigeons.jl/tree/manifold,27,2
/Julia-Tempering/Pigeons.jl/issues,22,8
/Julia-Tempering/Pigeons.jl/pull/374,11,9
/Julia-Tempering/Pigeons.jl/tree/main/docs,10,3
/Julia-Tempering/Pigeons.jl/releases/tag/v0.4.10,9,6
/Julia-Tempering/Pigeons.jl/actions/runs/21158250478/job/60847327269,8,4
/Julia-Tempering/Pigeons.jl/tree/main/docs/src,7,2
/Julia-Tempering/Pigeons.jl/branches,6,4
