referrer,views_total,views_unique
Google,85,15
github.com,19,6
pigeons.run,18,4
com.google.android.gm,7,3
Bing,4,2
sebapersson.github.io,1,1
juliapackages.com,1,1
stat.ubc.ca,1,1
astrozot.github.io,1,1
mail.google.com,1,1
