time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-02 00:00:00+00:00,2.0,2.0,2,2
2024-06-03 00:00:00+00:00,10.0,7.0,8,2
2024-06-04 00:00:00+00:00,6.0,3.0,32,4
2024-06-05 00:00:00+00:00,7.0,4.0,4,2
2024-06-06 00:00:00+00:00,56.0,10.0,25,6
2024-06-07 00:00:00+00:00,29.0,8.0,13,4
2024-06-08 00:00:00+00:00,7.0,5.0,4,2
2024-06-09 00:00:00+00:00,7.0,4.0,1,1
2024-06-10 00:00:00+00:00,8.0,5.0,52,6
2024-06-11 00:00:00+00:00,2.0,2.0,32,5
2024-06-12 00:00:00+00:00,5.0,5.0,11,3
2024-06-13 00:00:00+00:00,7.0,4.0,13,6
2024-06-14 00:00:00+00:00,1.0,1.0,36,9
2024-06-15 00:00:00+00:00,,,6,3
