referrer,views_total,views_unique
Google,106,16
github.com,53,5
pigeons.run,30,3
stat.ubc.ca,17,4
com.google.android.gm,10,4
nikola-sur.netlify.app,2,2
aaltoml.github.io,1,1
mail.google.com,1,1
fcai.fi,1,1
