referrer,views_total,views_unique
Google,188,8
pigeons.run,27,5
github.com,22,6
Bing,16,1
stat.ubc.ca,5,4
DuckDuckGo,5,1
discourse.julialang.org,3,2
saifsyed.com,1,1
