referrer,views_total,views_unique
Google,104,11
pigeons.run,35,3
github.com,8,5
ar5iv.labs.arxiv.org,4,1
stat.ubc.ca,2,2
chatgpt.com,1,1
nikola-sur.netlify.app,1,1
statmodeling.stat.columbia.edu,1,1
