referrer,views_total,views_unique
github.com,90,15
Google,27,18
pigeons.run,18,5
discourse.julialang.org,4,4
nikola-sur.com,2,2
stat.ubc.ca,2,2
Bing,1,1
DuckDuckGo,1,1
julialang.org,1,1
nikola-sur.netlify.app,1,1
