referrer,views_total,views_unique
Google,31,12
pigeons.run,23,4
github.com,17,5
DuckDuckGo,5,1
trevorcampbell.me,3,2
discourse.julialang.org,3,2
stat.ubc.ca,3,1
Bing,1,1
mail.google.com,1,1
