url_path,views_total,views_unique
/Julia-Tempering/Pigeons.jl,93,35
/Julia-Tempering/Pigeons.jl/issues/295,38,7
/Julia-Tempering/Pigeons.jl/tree/main/src,22,2
/Julia-Tempering/Pigeons.jl/blob/main/.github/workflows/CI.yml,11,1
/Julia-Tempering/Pigeons.jl/issues,10,4
/Julia-Tempering/Pigeons.jl/tree/main/.github,9,1
/Julia-Tempering/Pigeons.jl/tree/main/.github/workflows,8,1
/Julia-Tempering/Pigeons.jl/blob/main/examples/ising.jl,7,2
/Julia-Tempering/Pigeons.jl/blob/main/Project.toml,7,2
/Julia-Tempering/Pigeons.jl/issues/290,6,5
