referrer,views_total,views_unique
Google,74,13
github.com,53,11
pigeons.run,14,3
stat.ubc.ca,3,3
juliapackages.com,2,2
com.google.android.gm,2,2
DuckDuckGo,2,2
statics.teams.cdn.office.net,1,1
trevorcampbell.me,1,1
