referrer,views_total,views_unique
Google,67,17
juliaregistries.github.io,15,9
nikola-sur.netlify.app,5,5
DuckDuckGo,5,2
github.com,4,2
stat.ubc.ca,3,2
search.brave.com,2,1
pigeons.run,1,1
com.linkedin.android,1,1
discourse.julialang.org,1,1
