time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-14 00:00:00+00:00,7,5,5,4
2025-02-15 00:00:00+00:00,8,5,4,4
2025-02-16 00:00:00+00:00,4,3,6,4
2025-02-17 00:00:00+00:00,8,5,10,5
2025-02-18 00:00:00+00:00,6,3,53,8
2025-02-19 00:00:00+00:00,8,6,12,5
2025-02-20 00:00:00+00:00,8,5,29,4
2025-02-21 00:00:00+00:00,5,5,15,5
2025-02-22 00:00:00+00:00,5,3,4,2
2025-02-23 00:00:00+00:00,20,7,1,1
2025-02-24 00:00:00+00:00,41,8,12,5
2025-02-25 00:00:00+00:00,8,5,13,8
2025-02-26 00:00:00+00:00,5,4,21,6
2025-02-27 00:00:00+00:00,3,3,15,4
