referrer,views_total,views_unique
pigeons.run,57,8
Google,56,21
github.com,46,4
qwant.com,7,5
nikola-sur.netlify.app,7,1
DuckDuckGo,2,1
linkedin.com,1,1
discourse.julialang.org,1,1
juliaregistries.github.io,1,1
stat.ubc.ca,1,1
