referrer,views_total,views_unique
github.com,118,16
Google,56,21
pigeons.run,31,4
ptiede.github.io,15,1
search.brave.com,4,2
discourse.julialang.org,4,2
stat.paperswithcode.com,2,2
DuckDuckGo,2,2
astrozot.github.io,2,1
Bing,1,1
