referrer,views_total,views_unique
github.com,70,9
DuckDuckGo,57,2
Google,22,12
pigeons.run,10,4
discourse.julialang.org,3,2
nikola-sur.com,1,1
nikola-sur.netlify.app,1,1
stat.ubc.ca,1,1
