time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-04 00:00:00+00:00,3,3,10,4
2024-04-05 00:00:00+00:00,3,3,26,4
2024-04-06 00:00:00+00:00,3,3,30,5
2024-04-07 00:00:00+00:00,3,3,10,5
2024-04-08 00:00:00+00:00,3,3,2,2
2024-04-09 00:00:00+00:00,14,4,20,7
2024-04-10 00:00:00+00:00,63,11,11,6
2024-04-11 00:00:00+00:00,24,11,8,4
2024-04-12 00:00:00+00:00,28,6,2,2
2024-04-13 00:00:00+00:00,5,5,9,4
2024-04-14 00:00:00+00:00,3,3,6,3
2024-04-15 00:00:00+00:00,5,4,39,3
2024-04-16 00:00:00+00:00,5,5,10,3
2024-04-17 00:00:00+00:00,1,1,64,3
