time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-21 00:00:00+00:00,10,4,69,12
2025-08-22 00:00:00+00:00,95,12,88,13
2025-08-23 00:00:00+00:00,28,6,11,2
2025-08-24 00:00:00+00:00,13,6,32,6
2025-08-25 00:00:00+00:00,15,9,32,9
2025-08-26 00:00:00+00:00,26,6,14,8
2025-08-27 00:00:00+00:00,10,4,2,2
2025-08-28 00:00:00+00:00,12,6,17,9
2025-08-29 00:00:00+00:00,15,9,19,4
2025-08-30 00:00:00+00:00,11,5,29,2
2025-08-31 00:00:00+00:00,15,8,1,1
2025-09-01 00:00:00+00:00,17,9,36,5
2025-09-02 00:00:00+00:00,23,8,7,7
2025-09-03 00:00:00+00:00,2,2,104,9
