url_path,views_total,views_unique
/Julia-Tempering/Pigeons.jl,86,35
/Julia-Tempering/Pigeons.jl/tree/main/docs,19,4
/Julia-Tempering/Pigeons.jl/tree/main/examples,17,4
/Julia-Tempering/Pigeons.jl/tree/main/src,15,5
/Julia-Tempering/Pigeons.jl/issues,13,5
/Julia-Tempering/Pigeons.jl/blob/main/examples/ising.jl,11,3
/Julia-Tempering/Pigeons.jl/blob/main/docs/src/index.md,10,2
/Julia-Tempering/Pigeons.jl/blob/60ba25db851e6b37aa49fe08be89514248509bb0/docs/src/@ref,9,1
/Julia-Tempering/Pigeons.jl/blob/main/docs/src/output-online.md,8,1
/Julia-Tempering/Pigeons.jl/blob/60ba25db851e6b37aa49fe08be89514248509bb0/docs/src/output-custom-types.md,7,1
