referrer,views_total,views_unique
github.com,344,20
julia-tempering.github.io,38,9
Google,18,3
l.instagram.com,14,4
t.co,13,10
m.facebook.com,13,3
juliahub.com,6,1
l.facebook.com,5,1
facebook.com,2,1
l.messenger.com,1,1
