time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-04 00:00:00+00:00,14,9,7,6
2026-01-05 00:00:00+00:00,6,6,53,3
2026-01-06 00:00:00+00:00,14,7,79,4
2026-01-07 00:00:00+00:00,4,4,92,3
2026-01-08 00:00:00+00:00,13,5,101,4
2026-01-09 00:00:00+00:00,4,4,7,5
2026-01-10 00:00:00+00:00,8,4,4,4
2026-01-11 00:00:00+00:00,12,7,1,1
2026-01-12 00:00:00+00:00,124,15,111,12
2026-01-13 00:00:00+00:00,46,13,120,8
2026-01-14 00:00:00+00:00,10,6,34,6
2026-01-15 00:00:00+00:00,14,6,20,6
2026-01-16 00:00:00+00:00,31,16,36,9
2026-01-17 00:00:00+00:00,14,10,7,5
