referrer,views_total,views_unique
discourse.julialang.org,46,1
Google,29,16
pigeons.run,20,1
github.com,3,3
stat.ubc.ca,3,2
astrozot.github.io,2,1
Bing,1,1
nikola-sur.netlify.app,1,1
itsdfish.github.io,1,1
stat.paperswithcode.com,1,1
