time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-26 00:00:00+00:00,82,10,8,5
2025-03-27 00:00:00+00:00,46,5,20,9
2025-03-28 00:00:00+00:00,35,8,81,6
2025-03-29 00:00:00+00:00,43,8,83,4
2025-03-30 00:00:00+00:00,22,8,40,11
2025-03-31 00:00:00+00:00,11,9,8,7
2025-04-01 00:00:00+00:00,6,6,27,11
2025-04-02 00:00:00+00:00,69,12,100,12
2025-04-03 00:00:00+00:00,10,5,14,4
2025-04-04 00:00:00+00:00,5,5,14,3
2025-04-05 00:00:00+00:00,11,8,7,6
2025-04-06 00:00:00+00:00,13,8,5,3
2025-04-07 00:00:00+00:00,19,9,69,6
2025-04-08 00:00:00+00:00,41,5,77,17
