referrer,views_total,views_unique
github.com,49,11
Google,24,7
pigeons.run,23,4
stat.ubc.ca,3,2
discourse.julialang.org,2,2
nikola-sur.netlify.app,2,1
DuckDuckGo,1,1
gensjulia.pages.dev,1,1
