time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-25 00:00:00+00:00,100,39,29,3
2026-04-26 00:00:00+00:00,63,21,33,13
2026-04-27 00:00:00+00:00,44,12,33,6
2026-04-28 00:00:00+00:00,22,9,16,5
2026-04-29 00:00:00+00:00,43,13,17,4
2026-04-30 00:00:00+00:00,35,11,8,2
2026-05-01 00:00:00+00:00,47,14,14,7
2026-05-02 00:00:00+00:00,43,11,51,14
2026-05-03 00:00:00+00:00,35,14,21,10
2026-05-04 00:00:00+00:00,109,36,45,9
2026-05-05 00:00:00+00:00,96,28,14,3
2026-05-06 00:00:00+00:00,59,16,24,3
2026-05-07 00:00:00+00:00,25,14,8,5
2026-05-08 00:00:00+00:00,34,9,22,6
