referrer,views_total,views_unique
github.com,95,9
Google,69,23
pigeons.run,21,5
DuckDuckGo,8,2
stat.ubc.ca,3,1
Bing,2,1
trevorcampbell.me,2,1
nikola-sur.netlify.app,1,1
