referrer,views_total,views_unique
Google,175,15
github.com,41,17
saifsyed.com,3,1
stat.ubc.ca,2,2
nikola-sur.netlify.app,2,2
mail.google.com,2,1
pigeons.run,2,1
search.brave.com,1,1
statics.teams.cdn.office.net,1,1
