referrer,views_total,views_unique
Google,187,17
pigeons.run,77,8
github.com,14,7
juliaregistries.github.io,9,1
Bing,3,1
stat.ubc.ca,2,2
DuckDuckGo,2,2
search.brave.com,1,1
