time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-09 00:00:00+00:00,7,4,61,2
2023-09-10 00:00:00+00:00,5,4,14,3
2023-09-11 00:00:00+00:00,38,12,28,5
2023-09-12 00:00:00+00:00,88,9,70,10
2023-09-13 00:00:00+00:00,25,10,50,7
2023-09-14 00:00:00+00:00,41,10,16,3
2023-09-15 00:00:00+00:00,10,5,29,5
2023-09-16 00:00:00+00:00,7,5,8,3
2023-09-17 00:00:00+00:00,2,2,1,1
2023-09-18 00:00:00+00:00,6,6,77,6
2023-09-19 00:00:00+00:00,53,4,45,1
2023-09-20 00:00:00+00:00,80,12,26,4
2023-09-21 00:00:00+00:00,20,9,9,4
2023-09-22 00:00:00+00:00,13,4,5,3
