referrer,views_total,views_unique
pigeons.run,58,2
Google,22,6
github.com,8,5
Bing,5,1
discourse.julialang.org,3,3
stat.ubc.ca,3,2
DuckDuckGo,2,2
juliapackages.com,2,1
