referrer,views_total,views_unique
github.com,79,9
Google,73,16
mail.google.com,27,1
pigeons.run,4,2
saifsyed.com,3,1
nikola-sur.netlify.app,1,1
discourse.julialang.org,1,1
stat.ubc.ca,1,1
