referrer,views_total,views_unique
pigeons.run,88,1
github.com,33,9
Google,27,6
stat.ubc.ca,4,3
discourse.julialang.org,3,3
statmodeling.stat.columbia.edu,3,1
stat.paperswithcode.com,3,1
saifsyed.com,1,1
