time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-08 00:00:00+00:00,9,3,10,6
2025-07-09 00:00:00+00:00,13,7,18,8
2025-07-10 00:00:00+00:00,9,3,12,5
2025-07-11 00:00:00+00:00,10,4,10,3
2025-07-12 00:00:00+00:00,12,6,7,2
2025-07-13 00:00:00+00:00,13,6,10,1
2025-07-14 00:00:00+00:00,13,7,34,4
2025-07-15 00:00:00+00:00,16,8,13,2
2025-07-16 00:00:00+00:00,9,3,31,5
2025-07-17 00:00:00+00:00,30,9,45,5
2025-07-18 00:00:00+00:00,17,6,25,12
2025-07-19 00:00:00+00:00,15,9,9,4
2025-07-20 00:00:00+00:00,13,6,9,4
2025-07-21 00:00:00+00:00,6,6,31,10
