referrer,views_total,views_unique
github.com,25,6
Google,20,14
pigeons.run,19,2
saifsyed.com,9,2
github-com.btglss.net,2,2
astrozot.github.io,1,1
juliapackages.com,1,1
ptiede.github.io,1,1
stat.ubc.ca,1,1
