time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-27 00:00:00+00:00,17,12,78,8
2026-02-28 00:00:00+00:00,23,8,8,5
2026-03-01 00:00:00+00:00,15,9,47,7
2026-03-02 00:00:00+00:00,31,12,218,9
2026-03-03 00:00:00+00:00,12,11,15,7
2026-03-04 00:00:00+00:00,8,4,54,11
2026-03-05 00:00:00+00:00,20,10,19,7
2026-03-06 00:00:00+00:00,10,6,14,5
2026-03-07 00:00:00+00:00,3,3,10,4
2026-03-08 00:00:00+00:00,13,8,10,2
2026-03-09 00:00:00+00:00,15,6,200,6
2026-03-10 00:00:00+00:00,10,6,9,2
2026-03-11 00:00:00+00:00,36,10,39,4
2026-03-12 00:00:00+00:00,20,12,33,9
