referrer,views_total,views_unique
Google,38,12
pigeons.run,36,3
github.com,24,7
Bing,7,1
stat.ubc.ca,3,2
saifsyed.com,2,2
com.google.android.gm,1,1
juliadecisionfocusedlearning.github.io,1,1
sebapersson.github.io,1,1
