referrer,views_total,views_unique
Google,65,15
github.com,36,6
stat.ubc.ca,17,5
nikola-sur.netlify.app,8,2
Bing,3,3
discourse.julialang.org,1,1
pigeons.run,1,1
DuckDuckGo,1,1
