referrer,views_total,views_unique
Google,70,13
pigeons.run,49,5
github.com,32,12
pretalx.com,18,1
juliaregistries.github.io,15,3
linkedin.com,2,2
saifsyed.com,1,1
trevorcampbell.me,1,1
nikola-sur.netlify.app,1,1
DuckDuckGo,1,1
