referrer,views_total,views_unique
Google,61,19
trevorcampbell.me,56,1
github.com,28,9
pigeons.run,19,4
stat.ubc.ca,4,2
nikola-sur.netlify.app,3,3
discourse.julialang.org,2,2
DuckDuckGo,1,1
