time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-06 00:00:00+00:00,5,4,,
2024-12-07 00:00:00+00:00,14,4,25.0,6.0
2024-12-08 00:00:00+00:00,4,2,7.0,4.0
2024-12-09 00:00:00+00:00,1,1,30.0,8.0
2024-12-10 00:00:00+00:00,33,3,111.0,6.0
2024-12-11 00:00:00+00:00,58,5,30.0,3.0
2024-12-12 00:00:00+00:00,96,5,27.0,5.0
2024-12-13 00:00:00+00:00,6,4,16.0,6.0
2024-12-14 00:00:00+00:00,47,4,23.0,2.0
2024-12-15 00:00:00+00:00,3,1,7.0,2.0
2024-12-16 00:00:00+00:00,23,4,26.0,6.0
2024-12-17 00:00:00+00:00,13,3,17.0,3.0
2024-12-18 00:00:00+00:00,15,4,36.0,5.0
2024-12-19 00:00:00+00:00,14,4,72.0,3.0
