time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-11 00:00:00+00:00,6,4,11.0,4.0
2023-08-12 00:00:00+00:00,6,4,,
2023-08-13 00:00:00+00:00,5,3,2.0,2.0
2023-08-14 00:00:00+00:00,6,4,26.0,4.0
2023-08-15 00:00:00+00:00,6,3,14.0,4.0
2023-08-16 00:00:00+00:00,6,4,46.0,7.0
2023-08-17 00:00:00+00:00,19,7,113.0,8.0
2023-08-18 00:00:00+00:00,123,19,148.0,10.0
2023-08-19 00:00:00+00:00,6,5,9.0,4.0
2023-08-20 00:00:00+00:00,40,9,11.0,2.0
2023-08-21 00:00:00+00:00,21,8,59.0,10.0
2023-08-22 00:00:00+00:00,5,4,30.0,11.0
2023-08-23 00:00:00+00:00,4,3,42.0,5.0
2023-08-24 00:00:00+00:00,13,4,73.0,4.0
