referrer,views_total,views_unique
Google,119,11
github.com,32,5
mail.google.com,13,1
stat.ubc.ca,7,2
pigeons.run,4,2
DuckDuckGo,2,2
trevorcampbell.me,1,1
nikola-sur.netlify.app,1,1
