referrer,views_total,views_unique
Google,44,21
juliaregistries.github.io,15,9
pigeons.run,10,3
DuckDuckGo,9,5
github.com,7,4
nikola-sur.netlify.app,4,3
linkedin.com,3,1
com.linkedin.android,1,1
search.brave.com,1,1
