referrer,views_total,views_unique
Google,70,13
pigeons.run,42,4
github.com,31,11
pretalx.com,18,1
linkedin.com,2,2
juliaregistries.github.io,2,2
saifsyed.com,1,1
trevorcampbell.me,1,1
nikola-sur.netlify.app,1,1
DuckDuckGo,1,1
