url_path,views_total,views_unique
/Julia-Tempering/Pigeons.jl,61,31
/Julia-Tempering/Pigeons.jl/pulls,8,3
/Julia-Tempering/Pigeons.jl/commits/main,6,1
/Julia-Tempering/Pigeons.jl/issues,5,4
/Julia-Tempering/Pigeons.jl/tree/main/examples,4,3
/Julia-Tempering/Pigeons.jl/blob/main/docs/make.jl,4,1
/Julia-Tempering/Pigeons.jl/tree/main/src,3,2
/Julia-Tempering/Pigeons.jl/actions/runs/13003621724/job/36266637458,3,1
/Julia-Tempering/Pigeons.jl/blob/main/Project.toml,2,2
/Julia-Tempering/Pigeons.jl/issues/315,2,2
