time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-23 00:00:00+00:00,15,7,42.0,7.0
2025-06-24 00:00:00+00:00,9,3,30.0,5.0
2025-06-25 00:00:00+00:00,13,5,23.0,4.0
2025-06-26 00:00:00+00:00,12,6,27.0,5.0
2025-06-27 00:00:00+00:00,15,9,17.0,2.0
2025-06-28 00:00:00+00:00,13,7,3.0,2.0
2025-06-29 00:00:00+00:00,17,10,15.0,3.0
2025-06-30 00:00:00+00:00,13,7,17.0,3.0
2025-07-01 00:00:00+00:00,15,9,18.0,4.0
2025-07-02 00:00:00+00:00,12,6,36.0,6.0
2025-07-03 00:00:00+00:00,15,9,51.0,7.0
2025-07-04 00:00:00+00:00,38,14,30.0,7.0
2025-07-05 00:00:00+00:00,13,5,25.0,2.0
2025-07-06 00:00:00+00:00,6,5,,
