referrer,views_total,views_unique
Google,330,15
pigeons.run,29,4
discourse.julialang.org,20,15
github.com,15,4
Bing,3,1
DuckDuckGo,2,1
trevorcampbell.me,1,1
stat.ubc.ca,1,1
