referrer,views_total,views_unique
Google,43,11
pigeons.run,38,4
github.com,12,6
stat.ubc.ca,3,2
docs.rs,2,1
saifsyed.com,1,1
Bing,1,1
nikola-sur.netlify.app,1,1
t.co,1,1
