time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-22 00:00:00+00:00,120,37,21,10
2026-04-23 00:00:00+00:00,161,54,34,6
2026-04-24 00:00:00+00:00,70,30,45,4
2026-04-25 00:00:00+00:00,100,39,29,3
2026-04-26 00:00:00+00:00,63,21,33,13
2026-04-27 00:00:00+00:00,44,12,33,6
2026-04-28 00:00:00+00:00,22,9,16,5
2026-04-29 00:00:00+00:00,43,13,17,4
2026-04-30 00:00:00+00:00,35,11,8,2
2026-05-01 00:00:00+00:00,47,14,14,7
2026-05-02 00:00:00+00:00,43,11,51,14
2026-05-03 00:00:00+00:00,35,14,21,10
2026-05-04 00:00:00+00:00,109,36,45,9
2026-05-05 00:00:00+00:00,96,28,14,3
