referrer,views_total,views_unique
github.com,43,10
Google,26,11
pigeons.run,23,5
discourse.julialang.org,3,3
nikola-sur.netlify.app,3,2
DuckDuckGo,1,1
gensjulia.pages.dev,1,1
julialang.org,1,1
stat.ubc.ca,1,1
