time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-15 00:00:00+00:00,47,11,72,4
2025-08-16 00:00:00+00:00,165,21,36,9
2025-08-17 00:00:00+00:00,15,8,19,6
2025-08-18 00:00:00+00:00,60,13,108,12
2025-08-19 00:00:00+00:00,25,6,14,3
2025-08-20 00:00:00+00:00,35,11,27,3
2025-08-21 00:00:00+00:00,10,4,69,12
2025-08-22 00:00:00+00:00,95,12,88,13
2025-08-23 00:00:00+00:00,28,6,11,2
2025-08-24 00:00:00+00:00,13,6,32,6
2025-08-25 00:00:00+00:00,15,9,32,9
2025-08-26 00:00:00+00:00,26,6,14,8
2025-08-27 00:00:00+00:00,10,4,2,2
2025-08-28 00:00:00+00:00,2,2,15,7
