time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-11 00:00:00+00:00,58.0,5.0,30,3
2024-12-12 00:00:00+00:00,96.0,5.0,27,5
2024-12-13 00:00:00+00:00,6.0,4.0,16,6
2024-12-14 00:00:00+00:00,47.0,4.0,23,2
2024-12-15 00:00:00+00:00,3.0,1.0,7,2
2024-12-16 00:00:00+00:00,23.0,4.0,26,6
2024-12-17 00:00:00+00:00,13.0,3.0,17,3
2024-12-18 00:00:00+00:00,15.0,4.0,36,5
2024-12-19 00:00:00+00:00,34.0,4.0,91,4
2024-12-20 00:00:00+00:00,34.0,4.0,24,8
2024-12-21 00:00:00+00:00,29.0,3.0,8,3
2024-12-22 00:00:00+00:00,40.0,5.0,4,3
2024-12-23 00:00:00+00:00,3.0,3.0,6,5
2024-12-24 00:00:00+00:00,,,4,4
