referrer,views_total,views_unique
Google,53,5
stat.ubc.ca,25,6
Bing,14,2
github.com,8,5
pigeons.run,5,2
docs.rs,2,1
saifsyed.com,1,1
simonsfoundation.org,1,1
t.co,1,1
