referrer,views_total,views_unique
pigeons.run,168,12
Bing,60,2
Google,57,12
github.com,49,7
DuckDuckGo,44,1
arxiv.org,18,1
stat.ubc.ca,9,5
t.co,2,2
saifsyed.com,2,2
nikola-sur.netlify.app,1,1
